post,label
"['money', 'euros', 'depend', 'current', 'situation', 'would', 'run', 'around', 'naked', 'church', 'would']",1
"['fucking', 'guy', 'flirt', 'every', 'bitch', 'lol', 'girl', 'okay', 'anonymous']",1
"['girl', 'ever', 'queefed', 'sex', 'guy', 'girl', 'queefed', 'bros', 'chick', 'lhfao', 'yes', 'embarrass', 'natural', 'guy', 'like']",1
"['unprotected', 'sex', 'much', 'delete', 'yes']",1
"['wisdom', 'teeth', 'take', 'yes']",1
"['many', 'like', 'twilight', 'series', 'like']",1
"['many', 'pair', 'underwear', 'really', 'show', 'face']",1
"['many', 'time', 'eat', 'date', 'time', 'haha']",1
"['old', 'learn', 'swim', 'know', 'old', 'start', 'anything', 'dude', 'laugh', 'loud']",1
"['would', 'like', 'die', 'unexpectedly', 'really', 'old']",1
"['lady', 'date', 'opinion', 'highly', 'advise', 'ignore', 'question', 'person', 'block', 'allrighty', 'lady']",1
"['spamming', 'date', 'leave', 'thing', 'thanks', 'good', 'rest', 'date']",1
"['sex', 'toy', 'mallibu', 'barbie', 'play', 'make', 'move', 'way', 'imagine', 'haha']",1
"['totally', 'ask', 'guy', 'prom', 'guess', 'say', 'yes', 'show', 'haha']",1
"['give', 'scenario', 'friend', 'date', 'someone', 'relationship', 'relationship', 'someone', 'relationship', 'business', 'believe', 'call', 'homewrecker', 'business', 'poke', 'around', 'would', 'voice', 'opinion', 'ask']",1
"['change', 'something', 'world', 'history', 'would', 'find', 'hitler', 'really', 'norp', 'make', 'thing', 'blow', 'way', 'proportion', 'history', 'write', 'like', 'know', 'honest', 'true', 'anymore', 'pluto', 'even', 'make', 'mind', 'planet', 'moon', 'suppose', 'know', 'real', 'write', 'book', 'u', 'make', 'believe', 'happen']",1
"['could', 'superhero', 'one', 'would', 'eh', 'probably', 'yellow', 'power', 'ranger', 'duh']",1
"['could', 'punch', 'cardinal', 'celebrity', 'without', 'repercussion', 'would', 'taylor', 'swift']",1
"['find', 'someone', 'pregnant', 'men', 'pregnant', 'woman', 'would', 'react', 'suck', 'haha', 'jk']",1
"['unfollowing', 'let', 'dumb', 'ass', 'know', 'need', 'bullshit', 'thanks', 'enjoy', 'rest', 'date', 'peace']",1
"['spam', 'want', 'tell', 'sukkahs', 'lol', 'thanks', 'mmkayy']",1
"['city', 'laugh', 'loud', 'gpe']",1
"['cool', 'dumb', 'day', 'like', 'trend', 'hate', 'dumb', 'people']",1
"['kaydoll', 'good', 'rhubinathy', 'cuss', 'suck', 'dick', 'fat', 'hoe', 'love', 'sluts', 'okay']",1
"['let', 'u', 'jump', 'bridge', 'together', 'go', 'ordinal', 'check', 'work', 'reconsider', 'haha', 'probably', 'would', 'happen', 'ordinal', 'time', 'go', 'fall', 'monroe', 'know', 'hear', 'waterfall', 'jump', 'well', 'everyone', 'except', 'nighttime', 'retard', 'one', 'would', 'jump', 'ordinal', 'chance', 'haha']",1
"['laugh', 'loud', 'people', 'ask', 'smell', 'foot', 'apparently', 'even', 'strange', 'twist', 'someone', 'already', 'smell', 'foot', 'yeahh']",1
"['go', 'back']",1
"['person', 'attention', 'call', 'wow', 'good', 'one']",1
"['okay', 'trouble', 'people', 'want', 'question', 'bitchy', 'want', 'question', 'please', 'message', 'inbox', 'remove', 'without', 'fight', 'thanks', 'guy', 'yeah', 'yeah']",1
"['please', 'poop', 'mouth', 'anonymity', 'way', 'able', 'show', 'least', 'dignity', 'leave', 'name', 'go', 'talk', 'bahahaha']",1
"['please', 'stop', 'harass', 'formspring', 'harass', 'people', 'formspring', 'stop', 'harass', 'keep', 'leave', 'anonymousness', 'page', 'r', 'keep', 'negative', 'thought', 'formspring', 'please', 'thank', 'much']",1
"['r', 'think', 'parent', 'know', 'stalker', 'huh']",1
"['remember', 'cassie', 'laugh', 'loud', 'one', 'cassie']",1
"['say', 'someone', 'go', 'abortion', 'way', 'take', 'child', 'would', 'depend', 'crack', 'baby', 'lot', 'people', 'unhealthy', 'pregnant']",1
"['smilemexx', 'trailer', 'trash', 'racist', 'fat', 'cow', 'bimbo', 'fucking', 'slut', 'worthless', 'hell', 'good', 'someone', 'use', 'body', 'sex', 'dump', 'street', 'use', 'nice']",1
"['sober', 'date', 'mess', 'date', 'trash', 'date', 'waste', 'date', 'thirsty', 'date', 'fucked', 'date', 'shitfaced', 'date', 'favorite', 'day', 'week', 'um', 'sober', 'date']",1
"['tell', 'think', 'fag', 'come', 'think', 'pervy', 'know']",1
"['stop', 'ask', 'question', 'stop', 'mean', 'reason']",1
"['naked', 'poo']",1
"['really', 'odd', 'think']",1
"['accent', 'bother', 'guess', 'accent', 'nice', 'beginning', 'live', 'ever', 'annoy', 'know', 'stand', 'hick', 'redneck', 'blahh', 'get', 'talk', 'like', 'stupid', 'knowledge', 'say', 'yaahh', 'ugh', 'hate', 'haha']",1
"['character', 'movie', 'reminds', 'hate', 'repeat', 'question', 'ha']",1
"['think', 'parent', 'smoke', 'pot', 'around', 'child', 'dumb']",1
"['wear', 'want', 'comfortable', 'birthday', 'suit', 'haha']",1
"['say', 'want', 'rock', 'body', 'would', 'say', 'ok']",1
"['item', 'clothing', 'tank', 'wear', 'everything']",1
"['make', 'interest', 'response', 'question', 'ask', 'perhaps', 'question', 'ask', 'others', 'haha', 'know', 'ask']",1
"['ordinal', 'impression']",1
"['like', 'kid', 'fun', 'outgo', 'blunt', 'like', 'year', 'old', 'date', 'body', 'haha']",1
"['would', 'cheeseburger', 'like', 'cheeseburger']",1
"['would', 'police', 'break', 'house', 'beat', 'face']",1
"['bad', 'thing', 'friend', 'ordinal', 'way', 'attack', 'phone', 'ordinal', 'grade', 'pretty', 'dumb', 'haha']",1
['bed'],1
"['breast', 'make', 'public', 'appearance', 'really', 'ask', 'bunch', 'personal', 'bodily', 'question', 'haha', 'usually', 'enough', 'see', 'woman', 'haha', 'find', 'cleavage', 'necessary', 'attractive']",1
"['last', 'time', 'someone', 'hit', 'people', 'hit', 'lol']",1
"['overrated', 'musician', 'hmm', 'overrate', 'person', 'swift', 'person', 'person']",1
"['whose', 'betty', 'formspringme', 'kaydollbitch', 'wwformspringme', 'rubinathy', 'find', 'get', 'page', 'mmkayy', 'thanks']",1
"['people', 'fascinate', 'world', 'go', 'end', 'know', 'seem', 'one', 'people', 'think', 'answer', 'question', 'world', 'end']",1
"['think', 'greedy', 'nature', 'learn', 'selfishness', 'nature', 'learn', 'accept', 'want', 'greedy', 'simple']",1
"['u', 'curse', 'constantly', 'think', 'hand', 'people', 'rarely', 'idea', 'probably', 'priority', 'lie', 'compare', 'others', 'think']",1
"['tyra', 'bank', 'dumb', 'bitch', 'know', 'know']",1
"['always', 'ask', 'stupid', 'question', 'erase', 'dumb', 'bitch', 'talk', 'anonymity', 'man', 'show', 'face', 'hahaha']",1
"['would', 'rather', 'flaming', 'gay', 'handicap', 'nigger', 'cherubism', 'white', 'trash', 'skitzopherenic', 'amputee', 'turettes', 'guess', 'choose', 'would', 'choose', 'ordinal', 'one', 'least', 'turettes', 'could', 'make', 'people', 'laugh']",1
"['flip', 'switch', 'wipe', 'band', 'musical', 'artist', 'earth', 'would', 'jonas', 'brother']",1
"['man', 'person', 'tell', 'without', 'hurt', 'feeling', 'guy', 'would', 'like', 'girl', 'tell', 'without', 'get', 'ass', 'hurt', 'tell', 'want', 'get', 'shower']",1
"['lol', 'dumb', 'one', 'tv', 'show', 'say', 'whole', 'tv', 'channel', 'lol', 'anyhow', 'mr', 'ching', 'lmao', 'ah', 'sheesh', 'catch', 'see', 'happen', 'kush', 'kick', 'make', 'forget', 'shyt', 'lol', 'n', 'good', 'mama', 'wbu']",1
"['alexiss', 'phone', 'number', 'post', 'myspace', 'little', 'bitch', 'haha', 'good', 'kill']",1
"['ahahahahahahahahahahahahah', 'vv', 'awee', 'poor', 'arron', 'break', 'heart', 'give', 'heart', 'attack', 'ahahahahahahaha', 'lol', 'well', 'idgaf']",1
"['person', 'go', 'north', 'please', 'go', 'north', 'person', 'go', 'north', 'person', 'go', 'north', 'worry']",1
"['lesbian', 'hmm']",1
['hacker'],1
"['hey', 'tootsie', 'girl', 'fucking', 'kid', 'yeah', 'know', 'write', 'question', 'funny', 'shit']",1
"['baby', 'get', 'awesome', 'toy', 'know', 'thanks']",1
"['bitches', 'would', 'say', 'name', 'put', 'anonymous', 'pussy', 'ass', 'bitches', 'talkin', 'shit', 'alexis', 'show', 'husband', 'want', 'jealous', 'probably', 'gawt', 'ok', 'though', 'bitch', 'sayz', 'write', 'lmao', 'hater']",1
"['bitch', 'really', 'say', 'fat', 'bitch', 'probably', 'fat', 'lonely', 'ass', 'flat', 'chested', 'bitch', 'get', 'none', 'stop', 'hating', 'please', 'bitch', 'take', 'shit', 'anonymous', 'dumb', 'ass', 'bitch', 'lol', 'date', 'bitch', 'take', 'anonymous', 'date', 'grow', 'ball']",1
"['bitch', 'dam', 'fuck', 'problem', 'really', 'guy', 'need', 'take', 'anonymous', 'tell', 'u', 'fuck', 'want', 'love', 'alexis', 'nothing', 'bitch', 'fuk', 'aha', 'pussy', 'marissa', 'real', 'though']",1
"['bj', 'hj', 'oh', 'god', 'oh', 'lulz']",1
"['booby', 'love', 'member', 'love']",1
"['damn', 'good', 'girl', 'look', 'mad', 'sexii', 'wood', 'inn', 'sortds', 'way', 'lol', 'cute']",1
"['sorry', 'complete', 'task', 'go', 'openais', 'use', 'case', 'policy']",1
"['dayumm', 'stupid', 'fucking', 'cunt', 'stop', 'talk', 'shit', 'get', 'fucking', 'life', 'go', 'suck', 'mom', 'dick', 'chock', 'dayumm', 'lil', 'pussy', 'take', 'anonymous', 'whatever', 'stephanie', 'iloveyou', 'alexis', 'haha', 'know', 'huh', 'matter', 'love', 'stephanie']",1
"['ugly', 'love', 'ugly', 'know', 'ugly', 'dog', 'poop', 'nahh', 'kid', 'bitch', 'like']",1
"['want', 'suck', 'dick', 'want', 'catch', 'anything', 'sorry']",1
"['give', 'free', 'bjs', 'dream', 'maybe', 'reality', 'get', 'face', 'fact', 'sweetie']",1
"['watch', 'porn', 'haha', 'funny', 'question', 'would', 'answer', 'butt', 'matter']",1
"['dumb', 'bitch', 'fuchkk', 'stupid', 'friend', 'pussy', 'none', 'handle', 'always', 'need', 'friend', 'get', 'everything', 'honestly', 'waste', 'time', 'whtevrr', 'care', 'wht', 'think', 'juss', 'come', 'say', 'face']",1
"['f', 'lakers', 'go', 'ncaa', 'noo', 'f', 'ncaa']",1
"['fuck', 'betches', 'arron', 'really', 'need', 'get', 'ass', 'call', 'bitch', 'idc', 'know', 'think', 'retarded', 'hella', 'ugly', 'put', 'pic', 'body', 'get', 'nice', 'one', 'person', 'fuck']",1
"['go', 'hell']",1
"['haha', 'make', 'cry', 'date', 'oh', 'yeah', 'boob', 'big', 'haha', 'wish', 'vv', 'guess', 'c', 'right', 'ahh', 'haha', 'funny', 'yes', 'damn', 'know', 'bra', 'size']",1
"['hey', 'bitch', 'boob', 'count', 'reason', 'fat', 'fat', 'skinny', 'still', 'way', 'well', 'nothing', 'get', 'life', 'bitch', 'get', 'anonymous', 'bullshit']",1
"['hey', 'bitch', 'get', 'mad', 'people', 'write', 'ask', 'people', 'write', 'hey', 'bitch', 'say', 'mad', 'assume', 'whatever', 'go', 'talk', 'shit', 'put', 'name', 'alright']",1
[],1
"['hope', 'think', 'pretty', 'case', 'anything', 'well', 'ugly', 'think', 'life', 'get', 'low', 'day', 'keep', 'talk', 'shit']",1
"['know', 'dick', 'sure']",1
"['like', 'way', 'show', 'tit']",1
"['like', 'pervert', 'hot']",1
"['love', 'alex', 'hate', 'dominic', 'love']",1
"['go', 'fuck', 'ass', 'probably', 'know', 'hoe', 'bitch']",1
"['person', 'ass', 'vv', 'haha', 'wtf', 'try', 'bitch', 'dare', 'yuh', 'alexis', 'lol']",1
"['liar', 'boyfriendgirlfriend', 'vv', 'lol', 'know', 'information', 'thank']",1
"['mean', 'ask', 'question', 'stuff', 'nothing', 'talk', 'shit', 'talk', 'anonymous', 'pussy', 'ass', 'bitches', 'whatever', 'guy', 'mean', 'shit', 'affect', 'bitch', 'someone', 'care', 'pussy', 'ass', 'fucken', 'ugly', 'bitches', 'fuck', 'love', 'maybe', 'pussy', 'ass', 'bitches', 'say', 'face', 'one', 'day']",1
"['member', 'big', 'penis', 'xd', 'lmaoo', 'haha', 'sure']",1
"['mom', 'bitch', 'block', 'texting', 'ah', 'oh', 'might', 'hang', 'person', 'ha', 'haha', 'weiner', 'right', 'remember']",1
"['oh', 'faggot', 'go', 'mom', 'go', 'fuck', 'bugg', 'take', 'faggot', 'know', 'faggot']",1
"['virgin', 'yet']",1
"['remember', 'girl', 'fight', 'date', 'maybe', 'want', 'another', 'beating', 'lol', 'jk']",1
"['person', 'take', 'butt', 'hole', 'mean', 'stop', 'hating']",1
"['big', 'ass', 'boob', 'please', 'get']",1
"['spit', 'swallow', 'pray']",1
"['org', 'penis', 'probably', 'big', 'tell', 'even', 'friend', 'lol']",1
['fuck'],1
"['thank', 'still', 'friends', 'krystal', 'understand', 'get', 'nut', 'worry']",1
"['lazy', 'lazy']",1
"['toothy', 'disgust', 'go', 'kick', 'ass', 'laugh', 'loud']",1
"['short', 'cuteie', 'taller', 'lot', 'people', 'thanks']",1
"['vv', 'nut', 'know', 'haha', 'yeah', 'maybe', 'grow', 'take', 'anonymous', 'next', 'time']",1
"['wait', 'nevermind', 'sign', 'dumb', 'ass']",1
"['weenie', 'yhurr', 'muthaa', 'ahaha', 'jkk', 'lovee', 'andd', 'person', 'ahha', 'grr', 'swearr', 'lil', 'cuzz', 'betteer', 'watchh', 'mutthaa', 'fuckkin', 'attitude', 'beforee', 'pop', 'facee', 'haha', 'wht']",1
"['time', 'saw', 'house', 'riverside', 'gpe', 'come', 'stalk']",1
"['sexy', 'man', 'alive', 'dj', 'rowdyya', 'daddy']",1
"['bitch', 'hate', 'go', 'kick', 'ass', 'whore', 'bitch', 'anonymous', 'honestly', 'think', 'care', 'low', 'life', 'ass', 'hat', 'probably', 'talk', 'shut']",1
"['would', 'ever', 'cheat', 'person', 'would', 'never', 'love', 'boy']",1
"['hang', 'girl', 'always', 'best', 'friend', 'well', 'hate', 'whoever', 'refer']",1
"['still', 'friend', 'merisa', 'huh', 'care', 'anyone', 'else', 'say', 'friend', 'get']",1
"['ready', 'get', 'beat', 'date', 'try', 'happen', 'know', 'ass', 'still', 'talk', 'like', 'talk', 'ugly', 'bitches']",1
"['slut', 'recall', 'become', 'say']",1
"['fat', 'alexis', 'fat', 'ass', 'low', 'life', 'bitch', 'haha', 'thanks']",1
"['hot', 'thanks']",1
"['young', 'know', 'love', 'bitch', 'use', 'dumb', 'whore', 'put', 'boob', 'away', 'get', 'boob', 'life']",1
"['ugly', 'thanks', 'think', 'need', 'person', 'life']",1
"['love', 'fat', 'ass', 'love']",1
"['overweight', 'annoy']",1
"['play', 'anytime']",1
"['name', 'person', 'wear', 'yellow', 'shirt', 'black', 'hat']",1
"['like', 'sorry', 'anything']",1
"['want', 'see', 'know']",1
['mqrldjucumnlkmmcumnmpuzzynopeidntdatboo'],1
"['b', 'p', 'n', 'p', 'z', 'z', 'burn', 'c', 'org', 'b', 'p', 'person', 'w', 'n', 'h', 'r', 'n', 'c', 'n', 'l', 'b', 'p', 'person', 'w', 'n', 'h', 'r', 'n', 'c', 'n', 'l', 'b', 'p', 'person', 'w', 'n', 'h', 'r', 'n', 'c', 'n', 'l', 'b', 'p', 'person']",1
"['please', 'kill', 'noop']",1
"['x', 'ween']",1
"['add', 'later', 'give', 'myspace']",1
"['awwhhaa', 'rq', 'mhm', 'lol']",1
"['yes', 'dad', 'fuck', 'get', 'bye', 'see', 'later']",1
"['bh', 'mb', 'pump', 'person', 'bruh', 'bustd', 'ld', 'f', 'cum', 'nma', 'mmmasz', 'ha', 'rsh', 'mo', 'sturizin', 'pcture', 'va', 'gin', 'hry', 'n', 'h', 'zz', 'w', 'l', 'munch', 'dat', 'nppy', 'brown', 'hry', 'h', 'n', 'puzzie', 'hoe', 'ass', 'bxtch', 'bout', 'ya', 'show', 'yo', 'face', 'pussy', 'nd', 'stop', 'kuming', 'hide', 'bout', 'person', 'org', 'slowly']",1
"['bitch', 'rap', 'beta', 'den', 'yo', 'ugly', 'ass', 'lol', 'go', 'suk', 'dik', 'nigka', 'person', 'check', 'outside', 'lake', 'park', 'n', 'see', 'diz', 'anywaysz']",1
"['bitch', 'rap', 'niqquh', 'suk', 'person']",1
"['know', 'texting', 'like', 'lol', 'dumb']",1
"['girl', 'ask', 'dick', 'know']",1
"['damn', 'mikey', 'get', 'silly', 'come', 'shit', 'say', 'mikey', 'bad', 'bettah', 'datt', 'serious', 'withh', 'haa', 'desperatee', 'ass', 'idnt', 'even', 'person', 'da', 'fuk', 'dea']",1
"['person', 'go', 'gay', 'fucking', 'bitch', 'like', 'like', 'gurlz', 'clean']",1
"['know', 'know', 'quickly', 'fuck', 'know', 'mom', 'stink', 'ass', 'lmao']",1
"['person', 'understand', 'lol', 'even', 'know']",1
"['drip', 'lip', 'like', 'cum', 'head', 'laugh', 'like', 'hyena', 'wow', 'like', 'monkey', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hyena', 'laugh', 'like', 'hy']",1
"['cute', 'love', 'much']",1
"['forgive', 'lord']",1
['get'],1
"['haha', 'get', 'step', 'formspring', 'game', 'niqqa', 'lmfao', 'fucking', 'formspring', 'game']",1
"['big', 'dick', 'inchez', 'still', 'grow']",1
"['big', 'dick', 'want', 'suck', 'inch', 'grow']",1
"['dumb', 'hear', 'still', 'fight', 'lol']",1
['fuck'],1
"['could', 'use', 'help', 'hat', 'go', 'call', 'later', 'go', 'give', 'number', 'go', 'call', 'later', 'go', 'call', 'later']",1
"['hate', 'much', 'even', 'look']",1
"['know', 'funny', 'laugh', 'away', 'nigguh', 'ok', 'bah', 'lol']",1
"['love', 'picture', 'black', 'guy', 'sexy', 'really', 'good', 'look']",1
"['see', 'person', 'look', 'tasty', 'laugh', 'loud']",1
"['want', 'dick', 'get']",1
"['want', 'squat', 'face', 'pee', 'eye', 'lol', 'outrageous']",1
"['want', 'suck', 'dick', 'hard', 'kum', 'lol']",1
"['wait', 'see', 'kum', 'get']",1
"['lip', 'oh', 'okay', 'tell']",1
"['hump', 'computer', 'think', 'love', 'bye']",1
"['go', 'bite', 'tip', 'dick', 'splatter', 'tiny', 'piece', 'oh', 'ianit', 'itty', 'bitty']",1
"['go', 'hit', 'dick', 'time', 'long', 'time', 'ready']",1
"['gay', 'hello', 'beer', 'time', 'clean']",1
"['true', 'shake', 'like', 'meat', 'hannah', 'montana', 'show', 'would', 'like', 'watch', 'next', 'watch']",1
"['excited', 'really', 'great']",1
"['really', 'excite', 'pink', 'fuck']",1
"['kum', 'den', 'wit', 'big', 'dick', 'get', 'tell', 'person']",1
['lkmnope'],1
"['pretty', 'sure', 'say']",1
"['let', 'grab', 'dick', 'quick', 'ordinal', 'laugh', 'loud', 'okay', 'get']",1
"['listen', 'cardinal', 'people', 'way', 'listen', 'story', 'listen', 'voice', 'listen', 'thought', 'listen', 'feeling', 'listen', 'need', 'listen', 'desire', 'listen', 'dream', 'listen', 'goal', 'listen', 'happiness', 'listen', 'life', 'listen', 'self', 'listen', 'soul', 'listen', 'heart', 'listen', 'mind', 'listen', 'body', 'listen', 'spirit', 'listen', 'truth', 'listen', 'wisdom', 'listen', 'intuition']",1
"['lol', 'alix', 'see', 'person', 'give', 'accept', 'comment']",1
"['lol', 'think', 'disses']",1
"['lol', 'ohka']",1
"['laugh', 'loud', 'brother', 'tire', 'girl', 'write', 'like', 'fake', 'man', 'control', 'groupies', 'know']",1
"['laugh', 'loud', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome', 'damn', 'awesome']",1
"['laugh', 'loud', 'laugh', 'shut', 'right', 'good', 'happy', 'talk']",1
"['laugh', 'loud', 'know', 'know', 'girl', 'need', 'shut', 'argue', 'troll', 'like', 'laugh', 'everything']",1
"['laugh', 'loud', 'cool', 'mouthwatering', 'believe']",1
"['laugh', 'loud', 'really', 'fuss', 'around']",1
"['laugh', 'loud', 'hope', 'desperate', 'desperate', 'girlfriend', 'want', 'guys', 'real', 'deep', 'throat', 'go', 'catch', 'cute', 'watch', 'cute', 'cute', 'cute', 'cute', 'cute', 'cute', 'cute', 'cute', 'cute', 'cute', 'cute', 'cute', 'cute', 'cute', 'cute', 'cute']",1
"['excited', 'see', 'time']",1
"['sorry', 'able', 'see', 'time', 'come', 'go', 'building', 'fix', 'building']",1
"['know', 'mean', 'awesome', 'laugh', 'loud', 'fuck', 'hell']",1
"['mom', 'tell', 'go', 'park']",1
"['person', 'girlfriend', 'friend', 'joking', 'fun']",1
"['mommy', 'oh', 'really', 'dude', 'friend', 'dude', 'friend', 'dude', 'friend', 'dude', 'friend', 'dude', 'friend', 'dude', 'friend', 'dude', 'friend', 'dude', 'friend', 'dude', 'friend', 'dude', 'friend', 'dude', 'friend', 'dude', 'friend']",1
"['question', 'please', 'say', 'like', 'nice', 'please', 'say', 'nice', 'please', 'say', 'nice', 'please', 'say', 'nice', 'please', 'say', 'nice', 'please', 'say', 'nice', 'please', 'say', 'nice', 'please', 'say', 'nice', 'please', 'say', 'nice', 'please']",1
"['nq', 'b', 'mll', 'lyk', 'rty', 'qym', 'k', 'lmfao', 'mhm']",1
"['n', 'qq', 'l', 'v', 'l', 'x', 'ln', 'h', 'n', 'n', 'qq', 'hh', 'wtf', 'iluk', 'gay', 'person']",1
"['say', 'true']",1
"['look', 'good', 'dude']",1
"['person', 'big', 'even', 'see', 'chest']",1
"['answer', 'question', 'date', 'day', 'difficult', 'think', 'seriously', 'know']",1
"['oh', 'okay', 'love', 'song', 'myspace', 'profile', 'laugh', 'ass', 'tell', 'bitch']",1
"['oh', 'god', 'omq', 'mom', 'b', 'h', 'cr', 'zy', 'nd', 'yo', 'ck', 'mhm', 'ohkay']",1
"['rhzhrbxbbz', 'orq', 'ff', 'mn', 'lmfao']",1
"['see', 'make', 'famous', 'desperate', 'girl', 'crazy', 'dog', 'laugh', 'loud', 'nigga', 'suk', 'big', 'ass', 'dick']",1
"['ask', 'pull', 'back', 'slow', 'boy', 'well', 'write', 'properly', 'dumb', 'way']",1
